#GOS in 1/eV for e_loss =
#2518.17eV		2558.17eV		2598.17eV		2638.17eV		2678.17eV		2718.17eV		2758.17eV		2798.17eV		2838.17eV		
0.00372447		0.00675593		0.00649605		0.00623407		0.00598547		0.00574973		0.00552683		0.00531535		0.00511454		
0.00372447		0.00675593		0.00649605		0.00623408		0.0059855		0.00574982		0.00552678		0.00531528		0.0051145		
0.00372447		0.00675593		0.00649605		0.00623408		0.00598544		0.00574973		0.00552681		0.00531532		0.00511452		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598553		0.00574979		0.00552678		0.00531529		0.0051145		
0.00372447		0.00675596		0.00649605		0.00623409		0.00598547		0.00574972		0.00552681		0.00531535		0.00511454		
0.00372447		0.00675594		0.00649605		0.00623409		0.00598553		0.00574978		0.00552678		0.00531529		0.0051145		
0.00372447		0.006756		0.00649605		0.00623409		0.00598547		0.00574973		0.00552681		0.00531532		0.00511452		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598552		0.00574981		0.00552677		0.00531529		0.00511451		
0.00372447		0.00675598		0.00649605		0.00623407		0.00598547		0.00574971		0.00552681		0.00531532		0.00511454		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598548		0.00574978		0.00552677		0.00531528		0.0051145		
0.00372447		0.00675595		0.00649605		0.00623408		0.00598546		0.00574973		0.00552683		0.00531532		0.00511454		
0.00372447		0.00675593		0.00649605		0.00623417		0.00598551		0.00574978		0.00552678		0.00531529		0.00511451		
0.00372447		0.00675598		0.00649605		0.00623409		0.00598544		0.00574971		0.00552683		0.00531532		0.00511456		
0.00372447		0.00675593		0.00649605		0.00623413		0.00598551		0.0057498		0.00552678		0.00531529		0.0051145		
0.00372451		0.00675597		0.00649605		0.00623409		0.00598545		0.00574977		0.0055268		0.0053153		0.00511454		
0.00372447		0.00675594		0.00649605		0.00623412		0.00598548		0.00574977		0.00552678		0.00531529		0.0051145		
0.00372451		0.00675598		0.00649605		0.00623411		0.00598545		0.00574972		0.00552682		0.00531532		0.00511454		
0.00372447		0.00675594		0.00649605		0.00623417		0.00598554		0.00574975		0.0055268		0.00531529		0.0051145		
0.00372451		0.00675598		0.00649605		0.00623408		0.00598546		0.00574972		0.0055268		0.00531534		0.00511452		
0.00372447		0.00675593		0.00649605		0.00623415		0.00598549		0.00574979		0.00552677		0.00531529		0.0051145		
0.00372449		0.00675596		0.00649605		0.00623408		0.00598543		0.00574972		0.0055268		0.00531532		0.00511454		
0.00372447		0.00675593		0.00649605		0.00623416		0.0059855		0.00574978		0.00552678		0.00531529		0.0051145		
0.00372452		0.00675596		0.00649605		0.00623409		0.00598546		0.00574971		0.0055268		0.00531532		0.00511454		
0.00372447		0.00675596		0.00649605		0.00623413		0.00598549		0.00574977		0.00552678		0.00531529		0.0051145		
0.00372449		0.00675596		0.00649605		0.00623408		0.00598543		0.00574971		0.0055268		0.00531534		0.00511453		
0.00372447		0.00675592		0.00649605		0.00623416		0.00598549		0.00574975		0.00552678		0.00531528		0.0051145		
0.00372449		0.006756		0.00649605		0.00623408		0.00598546		0.00574974		0.00552684		0.00531534		0.00511453		
0.00372447		0.00675593		0.00649605		0.0062341		0.0059855		0.00574977		0.00552678		0.00531529		0.0051145		
0.00372449		0.00675596		0.00649605		0.00623407		0.00598543		0.00574974		0.00552684		0.00531536		0.00511455		
0.00372447		0.00675595		0.00649605		0.00623412		0.0059855		0.00574979		0.00552677		0.00531529		0.00511452		
0.00372449		0.00675598		0.00649605		0.00623408		0.00598544		0.00574976		0.0055268		0.00531532		0.00511453		
0.00372447		0.00675594		0.00649605		0.00623413		0.00598551		0.00574977		0.00552678		0.00531529		0.00511451		
0.0037245		0.00675597		0.00649605		0.0062341		0.00598546		0.00574973		0.00552682		0.00531533		0.00511453		
0.00372447		0.00675593		0.00649605		0.00623411		0.0059855		0.00574977		0.00552678		0.00531535		0.00511451		
0.00372449		0.00675597		0.00649605		0.00623408		0.00598545		0.00574976		0.00552682		0.00531532		0.00511453		
0.00372447		0.00675595		0.00649605		0.00623411		0.00598548		0.00574974		0.00552678		0.00531533		0.00511451		
0.00372449		0.00675595		0.00649605		0.00623408		0.00598546		0.00574972		0.00552682		0.00531534		0.00511455		
0.00372447		0.00675593		0.00649605		0.00623415		0.00598547		0.00574976		0.00552678		0.00531534		0.0051145		
0.0037245		0.00675595		0.00649605		0.00623409		0.00598544		0.00574973		0.00552682		0.00531535		0.00511453		
0.00372447		0.00675592		0.00649605		0.00623412		0.00598549		0.00574974		0.00552678		0.00531534		0.0051145		
0.00372451		0.00675601		0.00649605		0.00623409		0.00598545		0.00574972		0.0055268		0.00531532		0.00511453		
0.00372447		0.00675593		0.00649605		0.0062341		0.00598546		0.00574974		0.00552677		0.00531531		0.0051145		
0.00372449		0.00675595		0.00649605		0.00623408		0.00598546		0.00574972		0.00552686		0.00531535		0.00511452		
0.00372447		0.00675592		0.00649605		0.00623412		0.00598548		0.00574974		0.00552678		0.00531532		0.00511452		
0.00372449		0.00675599		0.00649605		0.00623408		0.00598543		0.00574972		0.00552683		0.00531533		0.00511453		
0.00372447		0.00675593		0.00649605		0.00623412		0.00598549		0.00574973		0.00552678		0.00531531		0.00511451		
0.00372448		0.00675594		0.00649605		0.00623409		0.00598543		0.00574973		0.0055268		0.00531533		0.00511453		
0.00372447		0.00675594		0.00649605		0.00623411		0.00598547		0.00574974		0.00552682		0.00531532		0.00511451		
0.00372447		0.00675594		0.00649605		0.00623409		0.00598545		0.00574971		0.00552681		0.00531531		0.00511452		
0.00372447		0.00675593		0.00649605		0.00623414		0.0059855		0.00574975		0.0055268		0.00531532		0.00511451		
0.00372449		0.00675598		0.00649605		0.0062341		0.00598545		0.00574971		0.00552681		0.00531533		0.00511453		
0.00372447		0.00675593		0.00649605		0.00623412		0.00598546		0.00574978		0.00552682		0.00531532		0.0051145		
0.00372449		0.00675595		0.00649605		0.00623408		0.00598544		0.0057497		0.00552681		0.00531532		0.00511453		
0.00372447		0.00675592		0.00649605		0.00623412		0.00598549		0.00574972		0.00552682		0.00531534		0.00511451		
0.00372449		0.00675594		0.00649605		0.0062341		0.00598544		0.00574973		0.0055268		0.00531533		0.00511452		
0.00372447		0.00675593		0.00649605		0.00623415		0.00598549		0.00574976		0.0055268		0.00531534		0.00511451		
0.0037245		0.00675596		0.00649605		0.00623408		0.00598545		0.00574975		0.0055268		0.00531531		0.00511453		
0.00372447		0.00675594		0.00649605		0.00623412		0.00598548		0.00574972		0.00552681		0.00531534		0.00511451		
0.00372451		0.00675596		0.00649605		0.00623408		0.00598547		0.00574973		0.00552681		0.00531531		0.00511454		
0.00372447		0.00675594		0.00649605		0.00623411		0.00598546		0.00574973		0.00552679		0.00531531		0.00511451		
0.00372454		0.00675594		0.00649605		0.00623408		0.00598544		0.00574971		0.00552679		0.00531532		0.00511456		
0.00372447		0.00675592		0.00649605		0.0062341		0.00598548		0.00574973		0.00552679		0.00531532		0.00511451		
0.00372451		0.00675596		0.00649605		0.00623408		0.00598546		0.00574975		0.00552681		0.00531534		0.00511451		
0.00372447		0.00675593		0.00649605		0.0062341		0.00598548		0.00574974		0.00552679		0.00531531		0.00511451		
0.0037245		0.00675595		0.00649605		0.00623409		0.00598545		0.00574973		0.00552681		0.00531532		0.00511454		
0.00372447		0.00675593		0.00649605		0.00623408		0.00598547		0.00574972		0.00552682		0.00531531		0.00511451		
0.00372452		0.00675595		0.00649605		0.00623409		0.00598545		0.00574971		0.00552681		0.00531531		0.00511452		
0.00372447		0.00675593		0.00649605		0.0062341		0.00598546		0.00574973		0.00552682		0.0053153		0.00511451		
0.0037245		0.00675594		0.00649605		0.00623408		0.0059855		0.00574971		0.00552681		0.00531531		0.00511452		
0.00372447		0.00675592		0.00649605		0.00623409		0.00598546		0.00574971		0.00552679		0.0053153		0.00511452		
0.00372451		0.00675595		0.00649605		0.00623408		0.00598546		0.00574972		0.00552681		0.0053153		0.00511453		
0.00372447		0.00675593		0.00649605		0.00623412		0.00598548		0.00574973		0.00552679		0.00531531		0.00511451		
0.0037245		0.00675595		0.00649605		0.00623408		0.00598547		0.00574973		0.00552681		0.00531532		0.00511454		
0.00372448		0.00675594		0.00649605		0.0062341		0.00598545		0.00574971		0.00552678		0.00531529		0.0051145		
0.0037245		0.00675594		0.00649605		0.0062341		0.00598546		0.00574972		0.00552684		0.00531532		0.00511454		
0.00372448		0.00675592		0.00649605		0.00623411		0.00598546		0.00574971		0.00552679		0.0053153		0.00511451		
0.0037245		0.00675593		0.00649605		0.00623407		0.00598544		0.00574971		0.0055268		0.00531533		0.00511455		
0.00372447		0.00675594		0.00649605		0.00623409		0.00598545		0.00574971		0.00552678		0.0053153		0.00511451		
0.0037245		0.00675594		0.00649605		0.00623409		0.00598546		0.00574974		0.0055268		0.00531533		0.00511455		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598545		0.00574973		0.00552679		0.0053153		0.00511451		
0.00372451		0.00675594		0.00649605		0.0062341		0.00598546		0.00574974		0.00552681		0.00531533		0.00511452		
0.00372447		0.00675593		0.00649605		0.0062341		0.00598544		0.0057497		0.0055268		0.0053153		0.00511453		
0.0037245		0.00675594		0.00649605		0.00623408		0.00598546		0.00574972		0.00552681		0.00531532		0.00511454		
0.00372447		0.00675593		0.00649605		0.0062341		0.00598544		0.00574971		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675595		0.00649605		0.00623409		0.00598545		0.00574971		0.00552679		0.00531533		0.00511452		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598545		0.00574969		0.0055268		0.00531531		0.00511451		
0.0037245		0.00675594		0.00649605		0.0062341		0.00598545		0.00574972		0.00552679		0.00531533		0.00511452		
0.00372447		0.00675594		0.00649605		0.0062341		0.00598546		0.00574971		0.00552678		0.00531531		0.0051145		
0.00372449		0.00675595		0.00649605		0.00623409		0.00598547		0.00574975		0.00552682		0.00531533		0.00511453		
0.00372448		0.00675595		0.00649605		0.00623409		0.00598545		0.0057497		0.00552679		0.00531529		0.00511451		
0.0037245		0.00675596		0.00649605		0.00623409		0.00598545		0.00574975		0.00552682		0.00531533		0.00511453		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598545		0.00574971		0.0055268		0.00531529		0.00511451		
0.00372449		0.00675594		0.00649605		0.00623408		0.00598545		0.00574974		0.00552683		0.00531531		0.00511454		
0.00372447		0.00675593		0.00649605		0.0062341		0.00598546		0.00574972		0.00552678		0.0053153		0.00511452		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598545		0.00574973		0.00552682		0.00531533		0.00511453		
0.00372447		0.00675594		0.00649605		0.0062341		0.00598545		0.00574971		0.00552678		0.00531529		0.00511452		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598547		0.00574972		0.00552681		0.0053153		0.00511453		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598545		0.00574973		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598547		0.00574973		0.00552681		0.0053153		0.00511455		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598544		0.00574971		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598546		0.00574972		0.00552682		0.00531533		0.00511453		
0.00372448		0.00675594		0.00649605		0.00623408		0.00598544		0.00574969		0.00552679		0.0053153		0.0051145		
0.0037245		0.00675594		0.00649605		0.0062341		0.00598546		0.00574974		0.00552682		0.00531533		0.00511452		
0.00372447		0.00675593		0.00649605		0.00623409		0.00598544		0.0057497		0.00552679		0.0053153		0.00511451		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598547		0.00574972		0.00552681		0.0053153		0.00511452		
0.00372447		0.00675592		0.00649605		0.00623409		0.00598545		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598547		0.00574973		0.00552682		0.00531533		0.00511452		
0.00372448		0.00675593		0.00649605		0.00623409		0.00598544		0.0057497		0.00552678		0.00531529		0.0051145		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598547		0.00574973		0.00552679		0.00531533		0.00511453		
0.00372447		0.00675594		0.00649605		0.00623409		0.00598544		0.0057497		0.00552678		0.0053153		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598547		0.00574973		0.00552683		0.00531533		0.00511453		
0.00372448		0.00675594		0.00649605		0.00623408		0.00598544		0.0057497		0.00552678		0.00531529		0.0051145		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598547		0.00574974		0.0055268		0.00531533		0.00511452		
0.00372448		0.00675594		0.00649605		0.00623409		0.00598544		0.0057497		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.00623411		0.00598547		0.00574973		0.00552682		0.00531533		0.00511452		
0.00372448		0.00675595		0.00649605		0.0062341		0.00598544		0.0057497		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598546		0.00574971		0.0055268		0.00531532		0.00511453		
0.00372448		0.00675593		0.00649605		0.00623409		0.00598544		0.00574969		0.00552678		0.0053153		0.00511451		
0.00372448		0.00675593		0.00649605		0.00623409		0.00598545		0.00574972		0.00552679		0.00531533		0.00511454		
0.00372448		0.00675593		0.00649605		0.00623409		0.00598544		0.0057497		0.00552677		0.0053153		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598547		0.00574973		0.0055268		0.00531531		0.00511453		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598544		0.00574969		0.00552677		0.00531529		0.0051145		
0.00372449		0.00675593		0.00649605		0.00623411		0.00598548		0.00574973		0.00552683		0.00531533		0.00511453		
0.00372448		0.00675595		0.00649605		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.00623409		0.00598546		0.00574973		0.00552682		0.00531532		0.00511452		
0.00372448		0.00675593		0.00649605		0.00623408		0.00598544		0.0057497		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598547		0.00574973		0.0055268		0.00531532		0.00511453		
0.00372448		0.00675595		0.00649605		0.00623409		0.00598544		0.0057497		0.00552677		0.00531529		0.0051145		
0.00372448		0.00675593		0.00649605		0.0062341		0.00598547		0.00574973		0.00552679		0.00531531		0.00511452		
0.00372448		0.00675594		0.00649605		0.00623408		0.00598544		0.00574969		0.00552677		0.00531528		0.00511451		
0.00372449		0.00675593		0.00649605		0.00623411		0.00598547		0.00574974		0.00552682		0.00531531		0.00511452		
0.00372447		0.00675595		0.00649606		0.00623408		0.00598544		0.00574969		0.00552678		0.00531529		0.0051145		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598549		0.00574972		0.00552684		0.00531532		0.00511453		
0.00372448		0.00675594		0.00649606		0.00623409		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372448		0.00675593		0.00649606		0.0062341		0.00598546		0.00574973		0.0055268		0.00531531		0.00511452		
0.00372447		0.00675594		0.00649605		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.0051145		
0.00372448		0.00675593		0.00649605		0.0062341		0.00598546		0.00574972		0.00552679		0.00531532		0.00511454		
0.00372449		0.00675595		0.00649606		0.00623409		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.00623411		0.00598547		0.00574972		0.00552682		0.00531532		0.00511452		
0.00372448		0.00675594		0.00649606		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372448		0.00675593		0.00649606		0.00623409		0.00598546		0.00574972		0.0055268		0.00531532		0.00511452		
0.00372449		0.00675593		0.00649605		0.00623408		0.00598544		0.00574969		0.00552678		0.00531529		0.00511451		
0.00372448		0.00675594		0.00649606		0.0062341		0.00598547		0.00574974		0.00552682		0.00531532		0.00511453		
0.00372448		0.00675594		0.00649605		0.00623409		0.00598544		0.00574969		0.00552677		0.0053153		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598548		0.00574974		0.0055268		0.00531531		0.00511453		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598544		0.00574969		0.00552678		0.00531529		0.0051145		
0.00372448		0.00675593		0.00649606		0.00623409		0.00598547		0.00574973		0.00552681		0.00531532		0.00511453		
0.00372449		0.00675595		0.00649605		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598546		0.0057497		0.00552681		0.00531531		0.00511453		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372448		0.00675592		0.00649605		0.0062341		0.00598546		0.00574972		0.00552679		0.00531531		0.00511455		
0.00372449		0.00675594		0.00649605		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372448		0.00675593		0.00649605		0.00623409		0.00598547		0.00574974		0.00552681		0.00531531		0.00511452		
0.00372449		0.00675595		0.00649606		0.00623409		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372448		0.00675593		0.00649605		0.0062341		0.00598548		0.00574973		0.00552681		0.00531531		0.00511453		
0.00372448		0.00675594		0.00649606		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.0051145		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598546		0.00574973		0.00552682		0.00531532		0.00511453		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598544		0.00574969		0.00552677		0.00531529		0.00511452		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598546		0.00574973		0.00552681		0.00531532		0.00511453		
0.0037245		0.00675594		0.00649606		0.00623409		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598547		0.00574973		0.00552681		0.00531532		0.00511454		
0.0037245		0.00675594		0.00649606		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.0037245		0.00675593		0.00649606		0.00623411		0.00598547		0.00574973		0.00552681		0.00531531		0.00511453		
0.00372448		0.00675594		0.00649606		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.0037245		0.00675594		0.00649605		0.0062341		0.00598548		0.00574972		0.00552681		0.00531532		0.00511453		
0.0037245		0.00675594		0.00649606		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.0051145		
0.00372449		0.00675593		0.00649605		0.00623409		0.00598547		0.00574972		0.00552681		0.00531532		0.00511453		
0.00372448		0.00675594		0.00649606		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.0037245		0.00675594		0.00649606		0.00623411		0.00598546		0.00574971		0.0055268		0.00531532		0.00511452		
0.00372449		0.00675594		0.00649605		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.0051145		
0.0037245		0.00675593		0.00649606		0.00623411		0.00598547		0.00574972		0.0055268		0.00531532		0.00511453		
0.00372449		0.00675595		0.00649606		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675592		0.00649606		0.00623409		0.00598546		0.00574972		0.0055268		0.00531532		0.00511453		
0.00372448		0.00675594		0.00649605		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598545		0.00574973		0.00552681		0.00531532		0.00511453		
0.0037245		0.00675594		0.00649606		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598547		0.00574973		0.0055268		0.00531532		0.00511454		
0.00372449		0.00675595		0.00649606		0.00623409		0.00598543		0.00574969		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598546		0.00574972		0.00552681		0.00531531		0.00511453		
0.00372449		0.00675594		0.00649605		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598548		0.00574972		0.00552681		0.0053153		0.00511454		
0.00372449		0.00675595		0.00649605		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675592		0.00649605		0.0062341		0.00598547		0.00574972		0.00552681		0.00531532		0.00511452		
0.00372448		0.00675594		0.00649606		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649605		0.0062341		0.00598546		0.00574973		0.0055268		0.00531531		0.00511453		
0.00372449		0.00675593		0.00649606		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598548		0.00574974		0.0055268		0.00531531		0.00511453		
0.00372449		0.00675593		0.00649606		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598546		0.00574972		0.0055268		0.00531531		0.00511452		
0.00372449		0.00675594		0.00649606		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.0037245		0.00675592		0.00649607		0.0062341		0.00598547		0.00574973		0.00552681		0.00531531		0.00511452		
0.0037245		0.00675595		0.00649606		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.00511452		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598548		0.00574973		0.00552681		0.00531531		0.00511453		
0.00372451		0.00675595		0.00649606		0.00623408		0.00598543		0.00574969		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598546		0.00574972		0.00552681		0.00531531		0.00511454		
0.00372449		0.00675594		0.00649606		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.00623409		0.00598549		0.00574972		0.00552681		0.00531533		0.00511454		
0.0037245		0.00675594		0.00649606		0.00623408		0.00598543		0.00574969		0.00552678		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.00623411		0.00598547		0.00574972		0.00552679		0.00531531		0.00511453		
0.00372448		0.00675594		0.00649605		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675594		0.00649606		0.00623409		0.00598547		0.00574972		0.0055268		0.00531531		0.00511452		
0.00372449		0.00675594		0.00649606		0.00623409		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.00623411		0.00598548		0.00574972		0.00552681		0.00531531		0.00511453		
0.00372449		0.00675594		0.00649606		0.00623408		0.00598544		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675592		0.00649606		0.0062341		0.00598547		0.00574972		0.00552681		0.00531532		0.00511453		
0.00372449		0.00675595		0.00649606		0.00623409		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
0.00372449		0.00675593		0.00649606		0.0062341		0.00598547		0.00574972		0.00552681		0.00531532		0.00511453		
0.00372449		0.00675594		0.00649606		0.00623408		0.00598543		0.00574969		0.00552677		0.00531529		0.00511451		
